32.55,50.7225,35.312,34.0833
32.4415,50.7919,35.2109,34.0229
32.3329,50.8611,35.1095,33.9623
32.2241,50.9301,35.0078,33.9014
32.1152,50.9989,34.9058,33.8402
32.0061,51.0674,34.8035,33.7788
31.8969,51.1357,34.7008,33.7171
31.7875,51.2037,34.5979,33.6552
31.678,51.2716,34.4946,33.593
31.5683,51.3392,34.3911,33.5306
31.4585,51.4065,34.2872,33.4679
31.3486,51.4736,34.183,33.4049
31.2385,51.5405,34.0785,33.3416
31.1283,51.6072,33.9737,33.2781
31.0179,51.6736,33.8685,33.2143
30.9074,51.7398,33.7631,33.1502
30.7967,51.8057,33.6573,33.0859
30.6859,51.8714,33.5512,33.0213
30.575,51.9369,33.4447,32.9564
30.4639,52.0021,33.338,32.8912
30.3527,52.0671,33.2309,32.8257
30.2414,52.1318,33.1234,32.7599
30.1299,52.1964,33.0157,32.6939
30.0182,52.2606,32.9076,32.6275
29.9065,52.3247,32.7992,32.5608
29.7946,52.3885,32.6905,32.4939
29.6825,52.452,32.5814,32.4266
29.5704,52.5154,32.472,32.3591
29.4581,52.5784,32.3622,32.2912
29.3456,52.6413,32.2521,32.2231
29.233,52.7039,32.1417,32.1546
29.1203,52.7662,32.0309,32.0858
29.0075,52.8284,31.9197,32.0167
28.8945,52.8902,31.8083,31.9473
28.7814,52.9519,31.6964,31.8775
28.6682,53.0133,31.5843,31.8074
28.5548,53.0744,31.4717,31.737
28.4413,53.1353,31.3589,31.6663
28.3277,53.196,31.2456,31.5953
28.2139,53.2564,31.132,31.5239
28.1,53.3166,31.0181,31.4522
27.986,53.3765,30.9038,31.3801
27.8718,53.4362,30.7891,31.3077
27.7576,53.4957,30.6741,31.2349
27.6432,53.5549,30.5587,31.1619
27.5286,53.6138,30.4429,31.0884
27.414,53.6725,30.3268,31.0146
27.2992,53.731,30.2102,30.9405
27.1843,53.7892,30.0934,30.866
27.0693,53.8472,29.9761,30.7911
26.9541,53.9049,29.8585,30.7158
26.8389,53.9624,29.7404,30.6402
26.7235,54.0197,29.6221,30.5643
26.608,54.0767,29.5033,30.4879
26.4923,54.1334,29.3841,30.4112
26.3766,54.1899,29.2645,30.3341
26.2607,54.2462,29.1446,30.2566
26.1447,54.3022,29.0243,30.1788
26.0286,54.3579,28.9035,30.1005
25.9123,54.4134,28.7824,30.0219
25.796,54.4687,28.6609,29.9428
25.6795,54.5237,28.5389,29.8634
25.5629,54.5785,28.4166,29.7835
25.4462,54.633,28.2939,29.7033
25.3294,54.6872,28.1707,29.6226
25.2124,54.7412,28.0472,29.5416
25.0954,54.795,27.9232,29.4601
24.9782,54.8485,27.7988,29.3782
24.8609,54.9018,27.674,29.2958
24.7435,54.9548,27.5488,29.2131
24.626,55.0075,27.4231,29.1299
24.5084,55.06,27.297,29.0463
24.3906,55.1123,27.1705,28.9622
24.2728,55.1643,27.0436,28.8777
24.1548,55.2161,26.9162,28.7928
24.0368,55.2676,26.7884,28.7074
23.9186,55.3188,26.6602,28.6215
23.8003,55.3698,26.5315,28.5352
23.6819,55.4205,26.4023,28.4484
23.5634,55.471,26.2727,28.3612
23.4448,55.5213,26.1427,28.2735
23.3261,55.5713,26.0122,28.1853
23.2072,55.621,25.8812,28.0966
23.0883,55.6705,25.7498,28.0074
22.9693,55.7197,25.618,27.9178
22.8501,55.7686,25.4856,27.8277
22.7309,55.8173,25.3528,27.737
22.6115,55.8658,25.2195,27.6459
22.4921,55.914,25.0857,27.5542
22.3725,55.9619,24.9515,27.462
22.2529,56.0096,24.8167,27.3694
22.1331,56.0571,24.6815,27.2761
22.0132,56.1042,24.5458,27.1824
21.8933,56.1512,24.4096,27.0881
21.7732,56.1978,24.2728,26.9933
21.653,56.2442,24.1356,26.8979
21.5328,56.2904,23.9979,26.802
21.4124,56.3363,23.8597,26.7056
21.292,56.3819,23.7209,26.6085
21.1714,56.4273,23.5816,26.5109
21.0508,56.4724,23.4418,26.4127
20.93,56.5173,23.3015,26.314
20.8092,56.5619,23.1606,26.2146
20.6882,56.6062,23.0193,26.1147
20.5672,56.6503,22.8773,26.0141
20.4461,56.6941,22.7348,25.9129
20.3249,56.7377,22.5918,25.8112
20.2035,56.781,22.4482,25.7088
20.0821,56.8241,22.3041,25.6057
19.9606,56.8669,22.1594,25.5021
19.8391,56.9094,22.0141,25.3978
19.7174,56.9517,21.8682,25.2928
19.5956,56.9937,21.7218,25.1872
19.4738,57.0354,21.5748,25.0809
19.3518,57.0769,21.4272,24.9739
19.2298,57.1182,21.2789,24.8663
19.1077,57.1591,21.1301,24.758
18.9854,57.1998,20.9807,24.6489
18.8631,57.2403,20.8307,24.5392
18.7408,57.2805,20.68,24.4287
18.6183,57.3204,20.5288,24.3175
18.4957,57.3601,20.3769,24.2056
18.3731,57.3995,20.2243,24.0929
18.2504,57.4386,20.0711,23.9795
18.1276,57.4775,19.9173,23.8652
18.0047,57.5161,19.7628,23.7503
17.8817,57.5544,19.6077,23.6345
17.7587,57.5925,19.4518,23.5179
17.6355,57.6303,19.2953,23.4005
17.5123,57.6679,19.1382,23.2823
17.389,57.7052,18.9803,23.1633
17.2657,57.7422,18.8217,23.0434
17.1422,57.779,18.6624,22.9227
17.0187,57.8155,18.5024,22.8011
16.8951,57.8518,18.3417,22.6786
16.7714,57.8877,18.1802,22.5552
16.6476,57.9234,18.018,22.4309
16.5238,57.9589,17.8551,22.3057
16.3999,57.9941,17.6914,22.1796
16.2759,58.029,17.5269,22.0524
16.1518,58.0637,17.3617,21.9244
16.0277,58.098,17.1957,21.7953
15.9035,58.1322,17.0288,21.6652
15.7792,58.166,16.8612,21.5342
15.6548,58.1996,16.6928,21.402
15.5304,58.2329,16.5235,21.2689
15.4059,58.266,16.3534,21.1346
15.2813,58.2988,16.1824,20.9993
15.1567,58.3313,16.0106,20.8629
15.032,58.3636,15.8379,20.7253
14.9072,58.3956,15.6644,20.5866
14.7824,58.4273,15.4899,20.4467
14.6575,58.4588,15.3145,20.3057
14.5325,58.49,15.1382,20.1634
14.4074,58.5209,14.961,20.0199
14.2823,58.5515,14.7828,19.8751
14.1572,58.5819,14.6037,19.729
14.0319,58.6121,14.4236,19.5816
13.9066,58.6419,14.2425,19.4329
13.7812,58.6715,14.0604,19.2828
13.6558,58.7008,13.8773,19.1313
13.5303,58.7299,13.6931,18.9784
13.4048,58.7587,13.5079,18.824
13.2792,58.7872,13.3216,18.6682
13.1535,58.8154,13.1342,18.5108
13.0277,58.8434,12.9457,18.3518
12.9019,58.8711,12.756,18.1913
12.7761,58.8986,12.5653,18.0291
12.6502,58.9257,12.3733,17.8652
12.5242,58.9526,12.1802,17.6997
12.3982,58.9793,11.9858,17.5323
12.2721,59.0056,11.7902,17.3632
12.146,59.0317,11.5934,17.1922
12.0198,59.0576,11.3952,17.0193
11.8935,59.0831,11.1958,16.8445
11.7672,59.1084,10.995,16.6676
11.6408,59.1334,10.7928,16.4887
11.5144,59.1582,10.5893,16.3077
11.388,59.1826,10.3843,16.1245
11.2614,59.2068,10.1779,15.939
11.1349,59.2308,9.96998,15.7512
11.0083,59.2544,9.76055,15.561
10.8816,59.2778,9.54956,15.3683
10.7549,59.3009,9.33698,15.173
10.6281,59.3238,9.12277,14.9752
10.5013,59.3464,8.90688,14.7745
10.3744,59.3687,8.68928,14.571
10.2475,59.3907,8.46992,14.3646
10.1205,59.4125,8.24876,14.1552
9.99354,59.434,8.02574,13.9425
9.86649,59.4552,7.80082,13.7265
9.73939,59.4762,7.57394,13.5071
9.61225,59.4968,7.34505,13.2841
9.48507,59.5172,7.11408,13.0574
9.35784,59.5374,6.88097,12.8267
9.23057,59.5572,6.64566,12.5919
9.10325,59.5768,6.40807,12.3529
8.9759,59.5962,6.16813,12.1092
8.8485,59.6152,5.92577,11.8609
8.72107,59.634,5.68089,11.6075
8.59359,59.6525,5.43341,11.3487
8.46608,59.6707,5.18324,11.0844
8.33852,59.6887,4.93027,10.8141
8.21093,59.7064,4.6744,10.5374
8.0833,59.7238,4.41551,10.2539
7.95563,59.7409,4.15349,9.96311
7.82793,59.7578,3.88821,9.66451
7.70019,59.7744,3.61953,9.35746
7.57242,59.7907,3.3473,9.04124
7.44461,59.8067,3.07139,8.71506
7.31677,59.8225,2.79163,8.37794
7.18889,59.838,2.50787,8.0288
7.06099,59.8532,2.21994,7.6663
6.93305,59.8682,1.9277,7.28889
6.80507,59.8829,1.63103,6.89463
6.67707,59.8973,1.32983,6.48118
6.54904,59.9114,1.0241,6.04555
6.42097,59.9253,0.714012,5.58392
6.29288,59.9389,0.400014,5.09122
6.16476,59.9522,0.0831394,4.56052
6.03661,59.9652,-0.234407,3.98195
5.90843,59.978,-0.547845,3.34071
5.78022,59.9905,-0.846084,2.61308
5.65199,60.0027,-1.09982,1.75829
5.52374,60.0146,-1.21441,0.707551
5.39545,60.0263,-0.862563,-0.527035
5.26715,60.0377,0.137177,-1.35349
5.13882,60.0488,1.16707,-1.65287
5.01046,60.0597,2.0645,-1.73699
4.88209,60.0702,2.85726,-1.7285
4.75369,60.0805,3.57341,-1.67237
4.62526,60.0906,4.23158,-1.58862
4.49682,60.1003,4.84418,-1.48754
4.36836,60.1098,5.41981,-1.37498
4.23988,60.119,5.96469,-1.25456
4.11137,60.1279,6.48346,-1.1286
3.98285,60.1366,6.9797,-0.998694
3.85431,60.1449,7.45622,-0.865948
3.72576,60.153,7.91529,-0.731162
3.59718,60.1609,8.35876,-0.594925
3.46859,60.1684,8.78819,-0.457682
3.33999,60.1757,9.20486,-0.319769
